video,frame,time_s,motion_time_s,position_raw,position_smooth,position_monotonic,height_m,visible_moving_markers
closing,64,1.0666666666666667,-1.1833333333333333,0.9995540584767284,0.9996202144707418,0.9996202144707418,2.099202450388558,2
closing,65,1.0833333333333335,-1.1666666666666665,0.9995893007961305,0.9995893007961305,0.9995893007961305,2.0991375316718743,2
closing,66,1.1,-1.15,0.9997214339755873,0.9995863859093197,0.9995863859093197,2.0991314104095715,2
closing,67,1.1166666666666667,-1.1333333333333333,0.9996202144707418,0.9995540584767284,0.9995540584767284,2.0990635228011296,2
closing,68,1.1333333333333333,-1.1166666666666667,0.9992803183403868,0.999499303029395,0.999499303029395,2.0989485363617297,2
closing,69,1.1500000000000001,-1.0999999999999999,0.999499303029395,0.9994324539991246,0.9994324539991246,2.0988081533981617,2
closing,70,1.1666666666666667,-1.0833333333333333,0.9994324539991246,0.9992803183403868,0.9992803183403868,2.0984886685148125,2
closing,71,1.1833333333333333,-1.0666666666666667,0.9988759337618411,0.9992803183403868,0.9992803183403868,2.0984886685148125,2
closing,72,1.2000000000000002,-1.0499999999999998,0.9990403813154919,0.9990403813154919,0.9990403813154919,2.097984800762533,2
closing,73,1.2166666666666668,-1.0333333333333332,0.9989653485991816,0.998995997535757,0.998995997535757,2.09789159482509,2
closing,74,1.2333333333333334,-1.0166666666666666,0.9989471949163133,0.9989653485991816,0.9989653485991816,2.0978272320582816,2
closing,75,1.25,-1.0,0.998995997535757,0.9989471949163133,0.9989471949163133,2.097789109324258,2
closing,76,1.2666666666666668,-0.9833333333333332,0.998587093322474,0.9989471949163133,0.9989471949163133,2.097789109324258,2
closing,77,1.2833333333333334,-0.9666666666666666,0.9993037353189492,0.998911760824614,0.998911760824614,2.0977146977316896,2
closing,78,1.3,-0.95,0.9986772553605054,0.998911760824614,0.998911760824614,2.0977146977316896,2
closing,79,1.3166666666666667,-0.9333333333333333,0.998911760824614,0.9986809147422622,0.9986809147422622,2.0972299209587506,2
closing,80,1.3333333333333335,-0.9166666666666665,0.9986809147422622,0.9986772553605054,0.9986772553605054,2.0972222362570614,2
closing,81,1.35,-0.8999999999999999,0.9984619412147778,0.998587093322474,0.998587093322474,2.0970328959771956,2
closing,82,1.3666666666666667,-0.8833333333333333,0.99898432986029,0.9984917887336761,0.9984917887336761,2.09683275634072,2
closing,83,1.3833333333333335,-0.8666666666666665,0.9984917887336761,0.9984619412147778,0.9984619412147778,2.0967700765510333,2
closing,84,1.4000000000000001,-0.8499999999999999,0.9983859076877595,0.9983859076877595,0.9983859076877595,2.096610406144295,2
closing,85,1.4166666666666667,-0.8333333333333333,0.9981237481910388,0.9981859810572049,0.9981859810572049,2.0961905602201303,2
closing,86,1.4333333333333333,-0.8166666666666667,0.9981859810572049,0.9981583858387171,0.9981583858387171,2.096132610261306,2
closing,87,1.4500000000000002,-0.7999999999999998,0.998097353177127,0.9981379634839751,0.9981379634839751,2.096089723316348,2
closing,88,1.4666666666666668,-0.7833333333333332,0.9981583858387171,0.9981272381348257,0.9981272381348257,2.096067200083134,2
closing,89,1.4833333333333334,-0.7666666666666666,0.9981379634839751,0.9981237481910388,0.9981237481910388,2.0960598712011813,2
closing,90,1.5,-0.75,0.9980350188740955,0.998097353177127,0.998097353177127,2.0960044416719668,2
closing,91,1.5166666666666668,-0.7333333333333332,0.9979112032516523,0.9980350188740955,0.9980350188740955,2.0958735396356007,2
closing,92,1.5333333333333334,-0.7166666666666666,0.9981272381348257,0.9979112032516523,0.9979112032516523,2.09561352682847,2
closing,93,1.55,-0.7,0.997820938566974,0.997820938566974,0.997820938566974,2.0954239709906455,2
closing,94,1.5666666666666669,-0.6833333333333331,0.9977835466990428,0.9977835466990428,0.9977835466990428,2.09534544806799,2
closing,95,1.5833333333333335,-0.6666666666666665,0.9975408261458731,0.9975885728353036,0.9975885728353036,2.0949360029541375,2
closing,96,1.6,-0.6499999999999999,0.9975885728353036,0.9975408261458731,0.9975408261458731,2.094835734906334,2
closing,97,1.6166666666666667,-0.6333333333333333,0.9974332695659757,0.9974332695659757,0.9974332695659757,2.094609866088549,2
closing,98,1.6333333333333335,-0.6166666666666665,0.9972712722377644,0.9972712722377644,0.9972712722377644,2.0942696716993052,2
closing,99,1.6500000000000001,-0.5999999999999999,0.9971910261641477,0.9972243722841745,0.9972243722841745,2.0941711817967663,2
closing,100,1.6666666666666667,-0.5833333333333333,0.9970445652906414,0.9971910261641477,0.9971910261641477,2.09410115494471,2
closing,101,1.6833333333333333,-0.5666666666666667,0.9967861352103786,0.9971281253333446,0.9971281253333446,2.093969063200024,2
closing,102,1.7000000000000002,-0.5499999999999998,0.9969882186665926,0.9970943439716692,0.9970943439716692,2.0938981223405055,2
closing,103,1.7166666666666668,-0.5333333333333332,0.9969978389633061,0.9970445652906414,0.9970445652906414,2.0937935871103472,2
closing,104,1.7333333333333334,-0.5166666666666666,0.9970943439716692,0.9970179456704119,0.9970179456704119,2.093737685907865,2
closing,105,1.7500000000000002,-0.4999999999999998,0.9972243722841745,0.9970018507372409,0.9970018507372409,2.093703886548206,2
closing,106,1.7666666666666668,-0.48333333333333317,0.9970018507372409,0.9969978389633061,0.9969978389633061,2.093695461822943,2
closing,107,1.7833333333333334,-0.46666666666666656,0.9971281253333446,0.9969911281913397,0.9969911281913397,2.0936813692018137,2
closing,108,1.8,-0.44999999999999996,0.9969000779792683,0.9969911281913397,0.9969911281913397,2.0936813692018137,2
closing,109,1.8166666666666669,-0.4333333333333331,0.9969911281913397,0.9969911281913397,0.9969911281913397,2.0936813692018137,2
closing,110,1.8333333333333335,-0.4166666666666665,0.9970179456704119,0.9969000779792683,0.9969000779792683,2.0934901637564636,2
closing,111,1.85,-0.3999999999999999,0.9967401748340567,0.9968809682892543,0.9968809682892543,2.093450033407434,2
closing,112,1.8666666666666667,-0.3833333333333333,0.9968809682892543,0.9967401748340567,0.9967401748340567,2.093154367151519,2
closing,113,1.8833333333333335,-0.3666666666666665,0.9963793643843969,0.9966736992426504,0.9966736992426504,2.093014768409566,2
closing,114,1.9000000000000001,-0.34999999999999987,0.9966736992426504,0.9966116469886186,0.9966116469886186,2.092884458676099,2
closing,115,1.9166666666666667,-0.33333333333333326,0.9965489065889039,0.9965489065889039,0.9965489065889039,2.092752703836698,2
closing,116,1.9333333333333333,-0.31666666666666665,0.9966116469886186,0.9964047688862503,0.9964047688862503,2.0924500146611256,2
closing,117,1.9500000000000002,-0.2999999999999998,0.9964047688862503,0.9963793643843969,0.9963793643843969,2.0923966652072337,2
closing,118,1.9666666666666668,-0.2833333333333332,0.9961231489649146,0.9961231489649146,0.9961231489649146,2.0918586128263206,2
closing,119,1.9833333333333334,-0.2666666666666666,0.9959772314823079,0.9959772314823079,0.9959772314823079,2.0915521861128465,2
closing,120,2.0,-0.25,0.9954273244230483,0.9954273244230483,0.9954273244230483,2.0903973812884016,2
closing,121,2.0166666666666666,-0.2333333333333334,0.9950765887913453,0.9950765887913453,0.9950765887913453,2.0896608364618254,2
closing,122,2.0333333333333337,-0.21666666666666634,0.9946060627984024,0.9946060627984024,0.9946060627984024,2.088672731876645,2
closing,123,2.0500000000000003,-0.19999999999999973,0.9939598710535671,0.9939598710535671,0.9939598710535671,2.087315729212491,2
closing,124,2.066666666666667,-0.18333333333333313,0.9938187895006706,0.9938187895006706,0.9938187895006706,2.0870194579514085,2
closing,125,2.0833333333333335,-0.16666666666666652,0.9933075323716956,0.9933075323716956,0.9933075323716956,2.085945817980561,2
closing,126,2.1,-0.1499999999999999,0.9835500614546613,0.9920638438648915,0.9920638438648915,2.0833340721162723,2
closing,127,2.1166666666666667,-0.1333333333333333,0.983195836355828,0.991601689264672,0.991601689264672,2.0823635474558113,2
closing,128,2.1333333333333333,-0.1166666666666667,0.9920638438648915,0.991449967081498,0.991449967081498,2.0820449308711457,2
closing,129,2.1500000000000004,-0.09999999999999964,0.991601689264672,0.9906419022134718,0.9906419022134718,2.080347994648291,2
closing,130,2.166666666666667,-0.08333333333333304,0.991449967081498,0.9835500614546613,0.9835500614546613,2.0654551290547887,2
closing,131,2.1833333333333336,-0.06666666666666643,0.981741072128289,0.983195836355828,0.983195836355828,2.064711256347239,2
closing,132,2.2,-0.04999999999999982,0.9815596600703902,0.981741072128289,0.981741072128289,2.061656251469407,2
closing,133,2.216666666666667,-0.033333333333333215,0.9906419022134718,0.9815596600703902,0.9815596600703902,2.0612752861478194,2
closing,134,2.2333333333333334,-0.016666666666666607,0.9804954799732948,0.9804954799732948,0.9804954799732948,2.059040507943919,2
closing,135,2.25,0.0,0.9796708653882022,0.9796708653882022,0.9796708653882022,2.0573088173152247,2
closing,136,2.2666666666666666,0.016666666666666607,0.9793458235358816,0.979575875234596,0.979575875234596,2.0571093379926517,2
closing,137,2.2833333333333337,0.03333333333333366,0.979575875234596,0.9793458235358816,0.9793458235358816,2.0566262294253517,2
closing,138,2.3000000000000003,0.050000000000000266,0.9788827133860696,0.9788827133860696,0.9788827133860696,2.055653698110746,2
closing,139,2.316666666666667,0.06666666666666687,0.9777221914976149,0.9777221914976149,0.9777221914976149,2.053216602144991,2
closing,140,2.3333333333333335,0.08333333333333348,0.9772481025818132,0.9772481025818132,0.9772481025818132,2.0522210154218077,2
closing,141,2.35,0.10000000000000009,0.9769111351202933,0.9769111351202933,0.9769111351202933,2.051513383752616,2
closing,142,2.3666666666666667,0.1166666666666667,0.9751383645008553,0.9751383645008553,0.9751383645008553,2.0477905654517965,2
closing,143,2.3833333333333333,0.1333333333333333,0.9747082521222291,0.9747082521222291,0.9747082521222291,2.0468873294566814,2
closing,144,2.4000000000000004,0.15000000000000036,0.9746473854513995,0.9746473854513995,0.9746473854513995,2.046759509447939,2
closing,145,2.416666666666667,0.16666666666666696,0.9738467717025711,0.9738467717025711,0.9738467717025711,2.0450782205753995,2
closing,146,2.4333333333333336,0.18333333333333357,0.9732836188746186,0.9732836188746186,0.9732836188746186,2.043895599636699,2
closing,147,2.45,0.20000000000000018,0.9722432390281956,0.9722432390281956,0.9722432390281956,2.0417108019592107,2
closing,148,2.466666666666667,0.21666666666666679,0.9722120218042427,0.9722120218042427,0.9722120218042427,2.0416452457889096,2
closing,149,2.4833333333333334,0.2333333333333334,0.9714457197914876,0.9714457197914876,0.9714457197914876,2.0400360115621243,2
closing,150,2.5,0.25,0.9712027613243185,0.9712027613243185,0.9712027613243185,2.039525798781069,2
closing,151,2.5166666666666666,0.2666666666666666,0.9710000592092038,0.9710000592092038,0.9710000592092038,2.039100124339328,2
closing,152,2.5333333333333337,0.28333333333333366,0.969551775315993,0.969551775315993,0.969551775315993,2.0360587281635856,2
closing,153,2.5500000000000003,0.30000000000000027,0.9685452548513296,0.9685452548513296,0.9685452548513296,2.0339450351877923,2
closing,154,2.566666666666667,0.3166666666666669,0.9675573993358524,0.9675573993358524,0.9675573993358524,2.03187053860529,2
closing,155,2.5833333333333335,0.3333333333333335,0.9675090505147523,0.9675090505147523,0.9675090505147523,2.03176900608098,2
closing,156,2.6,0.3500000000000001,0.9663063398612576,0.9663063398612576,0.9663063398612576,2.029243313708641,2
closing,157,2.6166666666666667,0.3666666666666667,0.9660996439955034,0.9660996439955034,0.9660996439955034,2.028809252390557,2
closing,158,2.6333333333333333,0.3833333333333333,0.9647358364291658,0.9647358364291658,0.9647358364291658,2.0259452565012483,2
closing,159,2.6500000000000004,0.40000000000000036,0.9640440193128081,0.9640440193128081,0.9640440193128081,2.024492440556897,2
closing,160,2.666666666666667,0.41666666666666696,0.9629524007121493,0.9629524007121493,0.9629524007121493,2.0222000414955135,2
closing,161,2.6833333333333336,0.43333333333333357,0.9621272258274864,0.9621272258274864,0.9621272258274864,2.0204671742377216,2
closing,162,2.7,0.4500000000000002,0.9612321005145998,0.9612321005145998,0.9612321005145998,2.01858741108066,2
closing,163,2.716666666666667,0.4666666666666668,0.9610057465038753,0.9610057465038753,0.9610057465038753,2.018112067658138,2
closing,164,2.7333333333333334,0.4833333333333334,0.960671767281601,0.960671767281601,0.960671767281601,2.017410711291362,2
closing,165,2.75,0.5,0.9591203005091803,0.9591203005091803,0.9591203005091803,2.0141526310692788,2
closing,166,2.766666666666667,0.516666666666667,0.9577489690543297,0.9577489690543297,0.9577489690543297,2.0112728350140925,2
closing,167,2.7833333333333337,0.5333333333333337,0.9570956146007488,0.9574918956499627,0.9574918956499627,2.0107329808649217,2
closing,168,2.8000000000000003,0.5500000000000003,0.9574918956499627,0.9570956146007488,0.9570956146007488,2.0099007906615727,2
closing,169,2.816666666666667,0.5666666666666669,0.9566590635493932,0.9566590635493932,0.9566590635493932,2.008984033453726,2
closing,170,2.8333333333333335,0.5833333333333335,0.955531413773494,0.955531413773494,0.955531413773494,2.0066159689243377,2
closing,171,2.85,0.6000000000000001,0.9545259788472241,0.9545259788472241,0.9545259788472241,2.004504555579171,2
closing,172,2.8666666666666667,0.6166666666666667,0.9535185602420833,0.9535185602420833,0.9535185602420833,2.002388976508375,2
closing,173,2.8833333333333333,0.6333333333333333,0.9530859420280074,0.9530859420280074,0.9530859420280074,2.0014804782588156,2
closing,174,2.9000000000000004,0.6500000000000004,0.9513700944341994,0.9513700944341994,0.9513700944341994,1.9978771983118189,2
closing,175,2.916666666666667,0.666666666666667,0.9506021343295974,0.9506021343295974,0.9506021343295974,1.9962644820921547,2
closing,176,2.9333333333333336,0.6833333333333336,0.9489478606387021,0.949052467170963,0.949052467170963,1.9930101810590224,2
closing,177,2.95,0.7000000000000002,0.949052467170963,0.9489478606387021,0.9489478606387021,1.9927905073412744,2
closing,178,2.966666666666667,0.7166666666666668,0.9473488989316119,0.9473488989316119,0.9473488989316119,1.989432687756385,2
closing,179,2.9833333333333334,0.7333333333333334,0.9458250840102889,0.9458250840102889,0.9458250840102889,1.9862326764216067,2
closing,180,3.0,0.75,0.945040047515111,0.945040047515111,0.945040047515111,1.984584099781733,2
closing,181,3.016666666666667,0.766666666666667,0.944768513395883,0.944768513395883,0.944768513395883,1.9840138781313543,2
closing,182,3.0333333333333337,0.7833333333333337,0.9431920382293286,0.9431920382293286,0.9431920382293286,1.9807032802815903,2
closing,183,3.0500000000000003,0.8000000000000003,0.9425130463557746,0.9425130463557746,0.9425130463557746,1.9792773973471267,2
closing,184,3.066666666666667,0.8166666666666669,0.9415735023731913,0.9415735023731913,0.9415735023731913,1.9773043549837017,2
closing,185,3.0833333333333335,0.8333333333333335,0.939780058845227,0.939780058845227,0.939780058845227,1.9735381235749767,2
closing,186,3.1,0.8500000000000001,0.9387819712511587,0.9387819712511587,0.9387819712511587,1.9714421396274333,2
closing,187,3.1166666666666667,0.8666666666666667,0.9375578656244421,0.9375578656244421,0.9375578656244421,1.9688715178113285,2
closing,188,3.1333333333333337,0.8833333333333337,0.9369750324083455,0.9369750324083455,0.9369750324083455,1.9676475680575256,2
closing,189,3.1500000000000004,0.9000000000000004,0.9356061199203114,0.9356061199203114,0.9356061199203114,1.964772851832654,2
closing,190,3.166666666666667,0.916666666666667,0.9354200191981731,0.9354200191981731,0.9354200191981731,1.9643820403161636,2
closing,191,3.1833333333333336,0.9333333333333336,0.9344481044527277,0.9344481044527277,0.9344481044527277,1.9623410193507282,2
closing,192,3.2,0.9500000000000002,0.9333095391492802,0.9333095391492802,0.9333095391492802,1.9599500322134884,2
closing,193,3.216666666666667,0.9666666666666668,0.932497029159548,0.932497029159548,0.932497029159548,1.958243761235051,2
closing,194,3.2333333333333334,0.9833333333333334,0.9316150723206331,0.9316150723206331,0.9316150723206331,1.9563916518733295,2
closing,195,3.25,1.0,0.9304894812352338,0.9304894812352338,0.9304894812352338,1.954027910593991,2
closing,196,3.266666666666667,1.016666666666667,0.9285598646220179,0.9304894812352338,0.9304894812352338,1.954027910593991,2
closing,197,3.2833333333333337,1.0333333333333337,0.9277495383356661,0.9285598646220179,0.9285598646220179,1.9499757157062376,2
closing,198,3.3000000000000003,1.0500000000000003,0.9265072558588292,0.9285598646220179,0.9285598646220179,1.9499757157062376,2
closing,199,3.316666666666667,1.0666666666666669,0.9256267211570319,0.9277495383356661,0.9277495383356661,1.948274030504899,2
closing,200,3.3333333333333335,1.0833333333333335,0.9242064508664958,0.9265072558588292,0.9265072558588292,1.9456652373035415,2
closing,201,3.35,1.1,0.9231884192716966,0.9256267211570319,0.9256267211570319,1.9438161144297672,2
closing,202,3.3666666666666667,1.1166666666666667,0.9332729159505282,0.9256267211570319,0.9256267211570319,1.9438161144297672,2
closing,203,3.3833333333333337,1.1333333333333337,0.9208266844293879,0.9242064508664958,0.9242064508664958,1.9408335468196412,2
closing,204,3.4000000000000004,1.1500000000000004,0.9312851096022992,0.9231884192716966,0.9231884192716966,1.9386956804705628,2
closing,205,3.416666666666667,1.166666666666667,0.9188682010399378,0.9208266844293879,0.9208266844293879,1.9337360373017145,2
closing,206,3.4333333333333336,1.1833333333333336,0.9179349835447285,0.9188682010399378,0.9188682010399378,1.9296232221838696,2
closing,207,3.45,1.2000000000000002,0.9168601763222646,0.9179349835447285,0.9179349835447285,1.92766346544393,2
closing,208,3.466666666666667,1.2166666666666668,0.9274880508053337,0.9168601763222646,0.9168601763222646,1.9254063702767557,2
closing,209,3.4833333333333334,1.2333333333333334,0.9154010912271311,0.9154010912271311,0.9154010912271311,1.9223422915769754,2
closing,210,3.5000000000000004,1.2500000000000004,0.9137628845104084,0.9137628845104084,0.9137628845104084,1.9189020574718578,2
closing,211,3.516666666666667,1.266666666666667,0.912732785564117,0.9137628845104084,0.9137628845104084,1.9189020574718578,2
closing,212,3.5333333333333337,1.2833333333333337,0.9121510615107671,0.912732785564117,0.912732785564117,1.9167388496846458,2
closing,213,3.5500000000000003,1.3000000000000003,0.9108870709348358,0.9121510615107671,0.9121510615107671,1.915517229172611,2
closing,214,3.566666666666667,1.3166666666666669,0.9104175909085377,0.9108870709348358,0.9108870709348358,1.9128628489631552,2
closing,215,3.5833333333333335,1.3333333333333335,0.9088487481248462,0.9104175909085377,0.9104175909085377,1.9118769409079293,2
closing,216,3.6,1.35,0.9080550940274345,0.9088487481248462,0.9088487481248462,1.908582371062177,2
closing,217,3.6166666666666667,1.3666666666666667,0.9179871746098777,0.9080550940274345,0.9080550940274345,1.9069156974576125,2
closing,218,3.6333333333333337,1.3833333333333337,0.9059127849190158,0.9059127849190158,0.9059127849190158,1.9024168483299333,2
closing,219,3.6500000000000004,1.4000000000000004,0.9058195637096718,0.9058195637096718,0.9058195637096718,1.9022210837903109,2
closing,220,3.666666666666667,1.416666666666667,0.9048430018477658,0.9048430018477658,0.9048430018477658,1.9001703038803082,2
closing,221,3.6833333333333336,1.4333333333333336,0.9036072821812811,0.9036072821812811,0.9036072821812811,1.8975752925806904,2
closing,222,3.7,1.4500000000000002,0.9029873232727101,0.9029873232727101,0.9029873232727101,1.8962733788726913,2
closing,223,3.716666666666667,1.4666666666666668,0.9021337197004027,0.9021337197004027,0.9021337197004027,1.8944808113708458,2
closing,224,3.7333333333333334,1.4833333333333334,0.9013015586877352,0.9013015586877352,0.9013015586877352,1.8927332732442441,2
closing,225,3.7500000000000004,1.5000000000000004,0.899942166704951,0.899942166704951,0.899942166704951,1.8898785500803972,2
closing,226,3.766666666666667,1.516666666666667,0.8997465897956213,0.8997465897956213,0.8997465897956213,1.8894678385708048,2
closing,227,3.7833333333333337,1.5333333333333337,0.8991619837227196,0.8991619837227196,0.8991619837227196,1.8882401658177113,2
closing,228,3.8000000000000003,1.5500000000000003,0.8985294994177099,0.8985294994177099,0.8985294994177099,1.8869119487771908,2
closing,229,3.816666666666667,1.5666666666666669,0.8981374231208876,0.8981374231208876,0.8981374231208876,1.886088588553864,2
closing,230,3.8333333333333335,1.5833333333333335,0.896812876658201,0.896812876658201,0.896812876658201,1.8833070409822221,2
closing,231,3.85,1.6,0.8964560975699201,0.8964560975699201,0.8964560975699201,1.882557804896832,2
closing,232,3.8666666666666667,1.6166666666666667,0.896250438501514,0.896250438501514,0.896250438501514,1.8821259208531795,2
closing,233,3.8833333333333337,1.6333333333333337,0.89596588247686,0.89596588247686,0.89596588247686,1.8815283532014062,2
closing,234,3.9000000000000004,1.6500000000000004,0.8949768615759697,0.8949768615759697,0.8949768615759697,1.8794514093095365,2
closing,235,3.916666666666667,1.666666666666667,0.8943105112065023,0.8943105112065023,0.8943105112065023,1.878052073533655,2
closing,236,3.9333333333333336,1.6833333333333336,0.8934675890784864,0.8934675890784864,0.8934675890784864,1.8762819370648216,2
closing,237,3.95,1.7000000000000002,0.8933619597429348,0.8933619597429348,0.8933619597429348,1.876060115460163,2
closing,238,3.966666666666667,1.7166666666666668,0.8924714778017679,0.8924714778017679,0.8924714778017679,1.8741901033837127,2
closing,239,3.9833333333333334,1.7333333333333334,0.8910815804855361,0.8910815804855361,0.8910815804855361,1.871271319019626,2
closing,240,4.0,1.75,0.8904220253817918,0.8904220253817918,0.8904220253817918,1.8698862533017628,2
closing,241,4.016666666666667,1.7666666666666666,0.8892173172739712,0.8892173172739712,0.8892173172739712,1.8673563662753396,2
closing,242,4.033333333333333,1.7833333333333332,0.8881120947692231,0.8881120947692231,0.8881120947692231,1.8650353990153687,2
closing,243,4.05,1.7999999999999998,0.887365512419777,0.887365512419777,0.887365512419777,1.8634675760815318,2
closing,244,4.066666666666667,1.8166666666666673,0.8861349068034385,0.8861349068034385,0.8861349068034385,1.860883304287221,2
