video,frame,time_s,motion_time_s,position_raw,position_smooth,position_monotonic,height_m,visible_moving_markers
opening,24,0.8,-2.2333333333333334,0.00014712027574483928,0.00037079175910517817,0.0010235486590528154,0.0021494521840109125,2
opening,25,0.8333333333333334,-2.2,0.0003776805920560563,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,26,0.8666666666666667,-2.166666666666667,-5.381306649816981e-05,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,27,0.9,-2.1333333333333337,1.6561741460924294e-06,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,28,0.9333333333333333,-2.1000000000000005,4.530046951435304e-05,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,29,0.9666666666666667,-2.066666666666667,0.00037079175910517817,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,30,1.0,-2.0333333333333337,0.00014550189742535918,0.00014712027574483928,0.0010235486590528154,0.0021494521840109125,2
opening,31,1.0333333333333334,-2.0,-0.00011087823427886613,0.0001863735157620901,0.0010235486590528154,0.0021494521840109125,2
opening,32,1.0666666666666667,-1.966666666666667,0.0001863735157620901,0.0001863735157620901,0.0010235486590528154,0.0021494521840109125,2
opening,33,1.1,-1.9333333333333336,0.0003477358797514562,0.0002112287004932244,0.0010235486590528154,0.0021494521840109125,2
opening,34,1.1333333333333333,-1.9000000000000004,7.263865576645681e-05,0.00021801810569478994,0.0010235486590528154,0.0021494521840109125,2
opening,35,1.1666666666666667,-1.866666666666667,0.0002112287004932244,0.0002895474723183329,0.0010235486590528154,0.0021494521840109125,2
opening,36,1.2000000000000002,-1.8333333333333335,0.0003179403213546988,0.0002895474723183329,0.0010235486590528154,0.0021494521840109125,2
opening,37,1.2333333333333334,-1.8000000000000003,0.0002895474723183329,0.0003179403213546988,0.0010235486590528154,0.0021494521840109125,2
opening,38,1.2666666666666668,-1.7666666666666668,0.00021801810569478994,0.0003477358797514562,0.0010235486590528154,0.0021494521840109125,2
opening,39,1.3,-1.7333333333333336,0.00036667188423319865,0.00036667188423319865,0.0010235486590528154,0.0021494521840109125,2
opening,40,1.3333333333333335,-1.7000000000000002,0.0005988684396548685,0.00045474370759407726,0.0010235486590528154,0.0021494521840109125,2
opening,41,1.3666666666666667,-1.666666666666667,0.0005361558085576817,0.00046669518820527975,0.0010235486590528154,0.0021494521840109125,2
opening,42,1.4000000000000001,-1.6333333333333335,0.00045474370759407726,0.000532718373706282,0.0010235486590528154,0.0021494521840109125,2
opening,43,1.4333333333333333,-1.6000000000000003,0.00046669518820527975,0.0005361558085576817,0.0010235486590528154,0.0021494521840109125,2
opening,44,1.4666666666666668,-1.5666666666666669,0.000532718373706282,0.0005988684396548685,0.0010235486590528154,0.0021494521840109125,2
opening,45,1.5,-1.5333333333333337,0.0009892683545896252,0.0008668989722251033,0.0010235486590528154,0.0021494521840109125,2
opening,46,1.5333333333333334,-1.5000000000000002,0.0009654928986678291,0.0009654928986678291,0.0010235486590528154,0.0021494521840109125,2
opening,47,1.5666666666666669,-1.4666666666666668,0.0011145439094335941,0.0009892683545896252,0.0010235486590528154,0.0021494521840109125,2
opening,48,1.6,-1.4333333333333336,0.0008668989722251033,0.0010206841416330727,0.0010235486590528154,0.0021494521840109125,2
